Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.elasticsearch.cluster.metadata.AliasValidator;void validateAlias(Alias alias, String index, MetaData metaData);void validateAliasStandalone(Alias alias);@throws;;;if the alias is not valid;true
org.elasticsearch.cluster.metadata.AliasValidator;void validateAliasMetaData(AliasMetaData aliasMetaData, String index, MetaData metaData);void validateAliasStandalone(Alias alias);@throws;;;if the alias is not valid;true
org.elasticsearch.cluster.metadata.AliasValidator;void validateAliasFilter(String alias, String filter, QueryShardContext queryShardContext, NamedXContentRegistry xContentRegistry);void validateAliasFilter(String alias, byte[] filter, QueryShardContext queryShardContext, NamedXContentRegistry xContentRegistry);Whole;;;Validates an alias filter by parsing it using the provided {@link org.elasticsearch.index.query.QueryShardContext}    @throws if the filter is not valid;false
org.elasticsearch.cluster.metadata.MappingMetaData;Map sourceAsMap();Map getSourceAsMap();Whole;;;Converts the serialized compressed form of the mappings into a parsed map.    ;false
org.elasticsearch.tasks.TaskListener;void onResponse(Task task, Response response);void onFailure(Task task, Throwable e);@param;Task task;Task task;the task being executed. May be null if the action doesn't create a task;true
org.elasticsearch.indices.recovery.RecoverySourceHandler;boolean isTranslogReadyForSequenceNumberBasedRecovery();SendSnapshotResult sendSnapshot(long startingSeqNo, long requiredSeqNoRangeStart, long endingSeqNo, Translog.Snapshot snapshot);@throws;;;if an I/O exception occurred reading the translog snapshot;true
org.elasticsearch.indices.IndicesService;void deleteShardStore(String reason, ShardLock lock, IndexSettings indexSettings);void deleteShardStore(String reason, ShardId shardId, ClusterState clusterState);@param;String reason;String reason;the reason for the shard deletion;true
org.elasticsearch.indices.IndicesService;void deleteShardStore(String reason, ShardLock lock, IndexSettings indexSettings);void deleteShardStore(String reason, ShardId shardId, ClusterState clusterState);@throws;;;if an IOException occurs;true
org.elasticsearch.monitor.jvm.JvmInfo;long pid();long getPid();Whole;;;The process id.    ;false
org.elasticsearch.monitor.os.OsProbe;String readSysFsCgroupCpuAcctCpuCfsPeriod(String controlGroup);String readSysFsCgroupCpuAcctCpuAcctCfsQuota(String controlGroup);@param;String controlGroup;String controlGroup;the control group to which the Elasticsearch process belongs for the cpu subsystem;true
org.elasticsearch.monitor.os.OsProbe;String readSysFsCgroupCpuAcctCpuCfsPeriod(String controlGroup);List readSysFsCgroupCpuAcctCpuStat(String controlGroup);@param;String controlGroup;String controlGroup;the control group to which the Elasticsearch process belongs for the cpu subsystem;true
org.elasticsearch.monitor.os.OsProbe;String readSysFsCgroupCpuAcctCpuAcctCfsQuota(String controlGroup);List readSysFsCgroupCpuAcctCpuStat(String controlGroup);@param;String controlGroup;String controlGroup;the control group to which the Elasticsearch process belongs for the cpu subsystem;true
org.elasticsearch.monitor.os.OsProbe;String readSysFsCgroupMemoryLimitInBytes(String controlGroup);String readSysFsCgroupMemoryUsageInBytes(String controlGroup);@param;String controlGroup;String controlGroup;the control group to which the Elasticsearch process belongs for the memory subsystem;true
org.elasticsearch.transport.TcpChannel;void closeChannel(C channel, boolean blocking);void closeChannels(List channels, boolean blocking);@param;C channel;List<C> channels;to close;false
org.elasticsearch.transport.TcpChannel;void closeChannel(C channel, boolean blocking);void closeChannels(List channels, boolean blocking);@param;boolean blocking;boolean blocking;indicates if we should block on channel close;true
org.elasticsearch.transport.TransportService;void connectToNode(DiscoveryNode node, ConnectionProfile connectionProfile);Transport.Connection openConnection(DiscoveryNode node, ConnectionProfile profile);@param;DiscoveryNode node;DiscoveryNode node;the node to connect to;true
org.elasticsearch.transport.TransportService;DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout);DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout, Predicate clusterNamePredicate);@return;;;the connected node;true
org.elasticsearch.transport.TransportService;DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout);DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout, Predicate clusterNamePredicate);@param;Transport.Connection connection;Transport.Connection connection;the connection to a specific node;true
org.elasticsearch.transport.TransportService;DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout);DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout, Predicate clusterNamePredicate);@param;long handshakeTimeout;long handshakeTimeout;handshake timeout;true
org.elasticsearch.transport.TransportService;DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout);DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout, Predicate clusterNamePredicate);@throws;;;if the connection failed;true
org.elasticsearch.transport.TransportService;DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout);DiscoveryNode handshake(Transport.Connection connection, long handshakeTimeout, Predicate clusterNamePredicate);@throws;;;if the handshake failed;true
org.elasticsearch.transport.TransportService;void registerRequestHandler(String action, Supplier requestFactory, String executor, TransportRequestHandler handler);void registerRequestHandler(String action, Supplier request, String executor, boolean forceExecution, boolean canTripCircuitBreaker, TransportRequestHandler handler);Free text;;;Registers a new request handler ;true
org.elasticsearch.transport.TransportService;void registerRequestHandler(String action, Supplier requestFactory, String executor, TransportRequestHandler handler);void registerRequestHandler(String action, Supplier request, String executor, boolean forceExecution, boolean canTripCircuitBreaker, TransportRequestHandler handler);@param;String action;String action;The action the request handler is associated with;true
org.elasticsearch.transport.TransportService;void registerRequestHandler(String action, Supplier requestFactory, String executor, TransportRequestHandler handler);void registerRequestHandler(String action, Supplier request, String executor, boolean forceExecution, boolean canTripCircuitBreaker, TransportRequestHandler handler);@param;String executor;String executor;The executor the request handling will be executed on;true
org.elasticsearch.transport.TransportService;void registerRequestHandler(String action, Supplier requestFactory, String executor, TransportRequestHandler handler);void registerRequestHandler(String action, Supplier request, String executor, boolean forceExecution, boolean canTripCircuitBreaker, TransportRequestHandler handler);@param;TransportRequestHandler<Request> handler;TransportRequestHandler<Request> handler;The handler itself that implements the request handling;true
org.elasticsearch.bootstrap.JarHell;void checkJarHell();void checkJarHell(Set urls);@throws;;;if jar hell was found;true
org.elasticsearch.bootstrap.JarHell;Set parseClassPath();Set parseClassPath(String classPath);@return;;;array of URLs;true
org.elasticsearch.bootstrap.JarHell;Set parseClassPath();Set parseClassPath(String classPath);@throws;;;if the classpath contains empty elements;true
org.elasticsearch.bootstrap.JNAKernel32Library;boolean addConsoleCtrlHandler(ConsoleCtrlHandler handler);boolean SetConsoleCtrlHandler(StdCallLibrary.StdCallCallback handler, boolean add);@return;;;true if the handler is correctly set;false
org.elasticsearch.bootstrap.JNAKernel32Library;boolean addConsoleCtrlHandler(ConsoleCtrlHandler handler);boolean SetConsoleCtrlHandler(StdCallLibrary.StdCallCallback handler, boolean add);@throws;;;if the Kernel32 library is not loaded or if the native function is not found;true
org.elasticsearch.bootstrap.JNAKernel32Library;boolean addConsoleCtrlHandler(ConsoleCtrlHandler handler);boolean SetConsoleCtrlHandler(StdCallLibrary.StdCallCallback handler, boolean add);@throws;;;if the library for native calls is missing;true
org.elasticsearch.bootstrap.JNAKernel32Library;boolean VirtualLock(Pointer address, SizeT size);boolean AssignProcessToJobObject(Pointer job, Pointer process);@return;;;true if the function succeeds;false
org.elasticsearch.bootstrap.JNAKernel32Library;boolean VirtualLock(Pointer address, SizeT size);boolean QueryInformationJobObject(Pointer job, int infoClass, Pointer info, int infoLength, Pointer returnLength);@return;;;true if the function succeeds;false
org.elasticsearch.bootstrap.JNAKernel32Library;boolean VirtualLock(Pointer address, SizeT size);boolean SetInformationJobObject(Pointer job, int infoClass, Pointer info, int infoLength);@return;;;true if the function succeeds;false
org.elasticsearch.bootstrap.JNAKernel32Library;boolean SetProcessWorkingSetSize(Pointer handle, SizeT minSize, SizeT maxSize);boolean CloseHandle(Pointer handle);@return;;;true if the function succeeds.;false
org.elasticsearch.bootstrap.JNAKernel32Library;boolean AssignProcessToJobObject(Pointer job, Pointer process);boolean QueryInformationJobObject(Pointer job, int infoClass, Pointer info, int infoLength, Pointer returnLength);@return;;;true if the function succeeds;false
org.elasticsearch.bootstrap.JNAKernel32Library;boolean AssignProcessToJobObject(Pointer job, Pointer process);boolean QueryInformationJobObject(Pointer job, int infoClass, Pointer info, int infoLength, Pointer returnLength);@param;Pointer job;Pointer job;job handle;true
